video_annotation_label_id,label_id,label_name,label_hierarchy,user_id,firstname,lastname,video_id,video_filename,shape_id,shape_name,points,frames,annotation_id,created_at,attributes
3472638,377433,"Green (Amblyglyphidodon indicus)","Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus)",3843,Max,Romes,38016,24.11.24_Utumbi_Makerel_ganz.mp4,1,Point,"[[449.9,519.08]]",[0.3511248],2962267,"2025-05-23 10:32:02","{""mimetype"":""video\/mp4"",""size"":6691530918,""width"":1920,""height"":1080}"
3472643,376133,"Orange-lined (Balistapus undulatus)","Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus)",3843,Max,Romes,38016,24.11.24_Utumbi_Makerel_ganz.mp4,1,Point,"[[554.91,427.63]]",[0.9149364],2962272,"2025-05-23 10:32:10","{""mimetype"":""video\/mp4"",""size"":6691530918,""width"":1920,""height"":1080}"
3472644,376133,"Orange-lined (Balistapus undulatus)","Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus)",3843,Max,Romes,38016,24.11.24_Utumbi_Makerel_ganz.mp4,1,Point,"[[973.61,515.04]]",[0.9149364],2962273,"2025-05-23 10:32:10","{""mimetype"":""video\/mp4"",""size"":6691530918,""width"":1920,""height"":1080}"
3472652,377436,"Brown Tang (Zebrasoma scopas)","Large Ovals > Surgeonfishes (Acanthuridae) > Brown Tang (Zebrasoma scopas)",3843,Max,Romes,38016,24.11.24_Utumbi_Makerel_ganz.mp4,1,Point,"[[1409.81,303.91]]",[11.9763728],2962281,"2025-05-23 10:32:42","{""mimetype"":""video\/mp4"",""size"":6691530918,""width"":1920,""height"":1080}"
3472657,376061,"Indian Half-and-Half (Pycnochromis dimidiatus)","Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus)",3843,Max,Romes,38016,24.11.24_Utumbi_Makerel_ganz.mp4,1,Point,"[[1373.46,316.01]]",[11.9763728],2962286,"2025-05-23 10:32:49","{""mimetype"":""video\/mp4"",""size"":6691530918,""width"":1920,""height"":1080}"
3472663,377446,"Bird wrasse (Gomphosus caeruleus)","Wrasses > Wrasses (Labridae) > Bird wrasse (Gomphosus caeruleus)",3843,Max,Romes,38016,24.11.24_Utumbi_Makerel_ganz.mp4,1,Point,"[[930.52,493.53]]",[13.6646044],2962292,"2025-05-23 10:33:01","{""mimetype"":""video\/mp4"",""size"":6691530918,""width"":1920,""height"":1080}"
3472666,376882,"Parrotfishes (Scaridae)","Parrotfishes > Parrotfishes (Scaridae)",3843,Max,Romes,38016,24.11.24_Utumbi_Makerel_ganz.mp4,1,Point,"[[848.63,237.16]]",[11.8718128],2962295,"2025-05-23 10:33:11","{""mimetype"":""video\/mp4"",""size"":6691530918,""width"":1920,""height"":1080}"
3472670,427218,"Orange-lined Feeding","Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus) > Orange-lined Feeding",3843,Max,Romes,38016,24.11.24_Utumbi_Makerel_ganz.mp4,1,Point,"[[631.57,713.17]]",[13.1345466],2962299,"2025-05-23 10:33:23","{""mimetype"":""video\/mp4"",""size"":6691530918,""width"":1920,""height"":1080}"
3472673,427232,"Orange-lined Interested","Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus) > Orange-lined Interested",3843,Max,Romes,38016,24.11.24_Utumbi_Makerel_ganz.mp4,1,Point,"[[823.68,449]]",[13.1345466],2962302,"2025-05-23 10:33:26","{""mimetype"":""video\/mp4"",""size"":6691530918,""width"":1920,""height"":1080}"
3472674,427232,"Orange-lined Interested","Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus) > Orange-lined Interested",3843,Max,Romes,38016,24.11.24_Utumbi_Makerel_ganz.mp4,1,Point,"[[637.81,691.99]]",[13.1345466],2962303,"2025-05-23 10:33:26","{""mimetype"":""video\/mp4"",""size"":6691530918,""width"":1920,""height"":1080}"
3472677,376070,"Goldbar (Thalassoma hebraicum)","Wrasses > Wrasses (Labridae) > Goldbar (Thalassoma hebraicum)",3843,Max,Romes,38016,24.11.24_Utumbi_Makerel_ganz.mp4,1,Point,"[[610.36,422.83]]",[20.4398457],2962306,"2025-05-23 10:33:41","{""mimetype"":""video\/mp4"",""size"":6691530918,""width"":1920,""height"":1080}"
3472678,376070,"Goldbar (Thalassoma hebraicum)","Wrasses > Wrasses (Labridae) > Goldbar (Thalassoma hebraicum)",3843,Max,Romes,38016,24.11.24_Utumbi_Makerel_ganz.mp4,1,Point,"[[562.96,679.53]]",[20.4398457],2962307,"2025-05-23 10:33:42","{""mimetype"":""video\/mp4"",""size"":6691530918,""width"":1920,""height"":1080}"
3472684,427320,"Goldbar Interested","Wrasses > Wrasses (Labridae) > Goldbar (Thalassoma hebraicum) > Goldbar Interested",3843,Max,Romes,38016,24.11.24_Utumbi_Makerel_ganz.mp4,1,Point,"[[534.27,678.28]]",[20.4398457],2962313,"2025-05-23 10:33:50","{""mimetype"":""video\/mp4"",""size"":6691530918,""width"":1920,""height"":1080}"
3472685,427320,"Goldbar Interested","Wrasses > Wrasses (Labridae) > Goldbar (Thalassoma hebraicum) > Goldbar Interested",3843,Max,Romes,38016,24.11.24_Utumbi_Makerel_ganz.mp4,1,Point,"[[592.9,420.34]]",[20.4398457],2962314,"2025-05-23 10:33:51","{""mimetype"":""video\/mp4"",""size"":6691530918,""width"":1920,""height"":1080}"
3472688,427343,"Goldbar Feeding","Wrasses > Wrasses (Labridae) > Goldbar (Thalassoma hebraicum) > Goldbar Feeding",3843,Max,Romes,38016,24.11.24_Utumbi_Makerel_ganz.mp4,1,Point,"[[565.45,660.84]]",[20.4398457],2962317,"2025-05-23 10:33:58","{""mimetype"":""video\/mp4"",""size"":6691530918,""width"":1920,""height"":1080}"
3472689,427343,"Goldbar Feeding","Wrasses > Wrasses (Labridae) > Goldbar (Thalassoma hebraicum) > Goldbar Feeding",3843,Max,Romes,38016,24.11.24_Utumbi_Makerel_ganz.mp4,1,Point,"[[585.41,409.13]]",[20.4398457],2962318,"2025-05-23 10:33:59","{""mimetype"":""video\/mp4"",""size"":6691530918,""width"":1920,""height"":1080}"
3472690,427283,"Green Feeding","Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus) > Green Feeding",3843,Max,Romes,38016,24.11.24_Utumbi_Makerel_ganz.mp4,1,Point,"[[479.38,498.84]]",[21.7903577],2962319,"2025-05-23 10:34:07","{""mimetype"":""video\/mp4"",""size"":6691530918,""width"":1920,""height"":1080}"
3472695,427299,"Green Interested","Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus) > Green Interested",3843,Max,Romes,38016,24.11.24_Utumbi_Makerel_ganz.mp4,1,Point,"[[451.94,503.83]]",[21.7903577],2962324,"2025-05-23 10:34:18","{""mimetype"":""video\/mp4"",""size"":6691530918,""width"":1920,""height"":1080}"
3472699,388453,"Genus Squirrel (Sargocentron)","Reddish/Big Eyes > Soldier-&Squirrelfishes (Holocentridae) > Genus Squirrel (Sargocentron)",3843,Max,Romes,38016,24.11.24_Utumbi_Makerel_ganz.mp4,1,Point,"[[946.13,387.79]]",[23.6435541],2962328,"2025-05-23 10:34:28","{""mimetype"":""video\/mp4"",""size"":6691530918,""width"":1920,""height"":1080}"
3472710,386799,"Leopard (Cephalopholis leopardus)","Heavy Bodies/Large Lips > Groupers (Serranidae) > Leopard (Cephalopholis leopardus)",3843,Max,Romes,38016,24.11.24_Utumbi_Makerel_ganz.mp4,1,Point,"[[939.36,466.76]]",[33.3126762],2962339,"2025-05-23 10:34:48","{""mimetype"":""video\/mp4"",""size"":6691530918,""width"":1920,""height"":1080}"
3472718,377585,"Lined Bristletooth (Ctenochaetus striatus)","Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus)",3843,Max,Romes,38016,24.11.24_Utumbi_Makerel_ganz.mp4,1,Point,"[[1026.99,532.95]]",[36.2739725],2962347,"2025-05-23 10:34:57","{""mimetype"":""video\/mp4"",""size"":6691530918,""width"":1920,""height"":1080}"
3472722,377585,"Lined Bristletooth (Ctenochaetus striatus)","Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus)",3843,Max,Romes,38016,24.11.24_Utumbi_Makerel_ganz.mp4,1,Point,"[[1078.43,359.72]]",[38.3372038],2962351,"2025-05-23 10:35:10","{""mimetype"":""video\/mp4"",""size"":6691530918,""width"":1920,""height"":1080}"
3472723,377585,"Lined Bristletooth (Ctenochaetus striatus)","Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus)",3843,Max,Romes,38016,24.11.24_Utumbi_Makerel_ganz.mp4,1,Point,"[[1106.71,442.19]]",[38.3372038],2962352,"2025-05-23 10:35:11","{""mimetype"":""video\/mp4"",""size"":6691530918,""width"":1920,""height"":1080}"
3472724,377585,"Lined Bristletooth (Ctenochaetus striatus)","Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus)",3843,Max,Romes,38016,24.11.24_Utumbi_Makerel_ganz.mp4,1,Point,"[[1149.51,456.7]]",[38.3372038],2962353,"2025-05-23 10:35:12","{""mimetype"":""video\/mp4"",""size"":6691530918,""width"":1920,""height"":1080}"
3472732,427218,"Orange-lined Feeding","Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus) > Orange-lined Feeding",3843,Max,Romes,38016,24.11.24_Utumbi_Makerel_ganz.mp4,1,Point,"[[612.73,627.42]]",[39.512668],2962361,"2025-05-23 10:35:36","{""mimetype"":""video\/mp4"",""size"":6691530918,""width"":1920,""height"":1080}"
3472734,427218,"Orange-lined Feeding","Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus) > Orange-lined Feeding",3843,Max,Romes,38016,24.11.24_Utumbi_Makerel_ganz.mp4,1,Point,"[[712.39,637.25]]",[39.512668],2962363,"2025-05-23 10:35:36","{""mimetype"":""video\/mp4"",""size"":6691530918,""width"":1920,""height"":1080}"
3472737,376882,"Parrotfishes (Scaridae)","Parrotfishes > Parrotfishes (Scaridae)",3843,Max,Romes,38016,24.11.24_Utumbi_Makerel_ganz.mp4,1,Point,"[[958.45,283.32]]",[49.1874669],2962366,"2025-05-23 10:35:52","{""mimetype"":""video\/mp4"",""size"":6691530918,""width"":1920,""height"":1080}"
3472738,376882,"Parrotfishes (Scaridae)","Parrotfishes > Parrotfishes (Scaridae)",3843,Max,Romes,38016,24.11.24_Utumbi_Makerel_ganz.mp4,1,Point,"[[1003.97,189.92]]",[49.1874669],2962367,"2025-05-23 10:35:53","{""mimetype"":""video\/mp4"",""size"":6691530918,""width"":1920,""height"":1080}"
3472744,427167,"Leopard Interested","Heavy Bodies/Large Lips > Groupers (Serranidae) > Leopard (Cephalopholis leopardus) > Leopard Interested",3843,Max,Romes,38016,24.11.24_Utumbi_Makerel_ganz.mp4,1,Point,"[[1066.71,708.53]]",[50.0990235],2962373,"2025-05-23 10:36:15","{""mimetype"":""video\/mp4"",""size"":6691530918,""width"":1920,""height"":1080}"
